season,round,lap,driverId,position_en_vuelta,lap_time
2024,13,15,hamilton,4,1:24.562
2024,13,15,leclerc,5,1:24.846
2024,13,15,sainz,6,1:24.819
2024,13,15,tsunoda,7,1:24.796
2024,13,15,bottas,8,1:25.161
2024,13,15,russell,9,1:25.210
2024,13,15,perez,10,1:25.303
2024,13,15,gasly,11,1:25.350
2024,13,15,hulkenberg,12,1:25.081
2024,13,15,alonso,13,1:25.375
2024,13,15,albon,14,1:25.132
2024,13,15,kevin_magnussen,15,1:25.336
2024,13,15,stroll,16,1:44.868
2024,13,15,ricciardo,17,1:26.242
2024,13,15,ocon,18,1:25.741
2024,13,15,sargeant,19,1:25.431
2024,13,15,zhou,20,1:25.465
2024,13,16,piastri,1,1:24.237
2024,13,16,norris,2,1:24.296
2024,13,16,max_verstappen,3,1:24.778
2024,13,16,leclerc,4,1:24.894
2024,13,16,hamilton,5,1:27.246
2024,13,16,sainz,6,1:24.879
2024,13,16,tsunoda,7,1:24.898
2024,13,16,russell,8,1:25.298
2024,13,16,perez,9,1:25.364
2024,13,16,bottas,10,1:28.010
2024,13,16,gasly,11,1:25.728
2024,13,16,hulkenberg,12,1:25.889
2024,13,16,alonso,13,1:25.567
2024,13,16,albon,14,1:25.501
2024,13,16,stroll,15,1:24.322
2024,13,16,kevin_magnussen,16,1:26.369
2024,13,16,ricciardo,17,1:25.670
2024,13,16,ocon,18,1:25.780
2024,13,16,sargeant,19,1:25.593
2024,13,16,zhou,20,1:25.617
2024,13,17,piastri,1,1:24.248
2024,13,17,norris,2,1:26.485
2024,13,17,max_verstappen,3,1:24.690
2024,13,17,leclerc,4,1:24.853
2024,13,17,sainz,5,1:25.020
2024,13,17,tsunoda,6,1:25.093
2024,13,17,hamilton,7,1:40.316
2024,13,17,russell,8,1:24.725
2024,13,17,perez,9,1:24.877
2024,13,17,gasly,10,1:25.703
2024,13,17,hulkenberg,11,1:25.969
2024,13,17,alonso,12,1:25.636
2024,13,17,albon,13,1:25.944
2024,13,17,stroll,14,1:25.634
2024,13,17,kevin_magnussen,15,1:25.787
2024,13,17,ricciardo,16,1:25.531
2024,13,17,ocon,17,1:25.631
2024,13,17,bottas,18,1:42.901
2024,13,17,sargeant,19,1:26.182
2024,13,17,zhou,20,1:25.884
2024,13,18,piastri,1,1:26.496
2024,13,18,max_verstappen,2,1:24.691
2024,13,18,leclerc,3,1:24.707
2024,13,18,sainz,4,1:24.851
2024,13,18,norris,5,1:41.807
2024,13,18,hamilton,6,1:23.350
2024,13,18,tsunoda,7,1:26.101
2024,13,18,russell,8,1:25.092
2024,13,18,perez,9,1:25.188
2024,13,18,gasly,10,1:25.709
2024,13,18,hulkenberg,11,1:26.286
2024,13,18,alonso,12,1:24.987
2024,13,18,stroll,13,1:25.007
2024,13,18,albon,14,1:26.837
2024,13,18,kevin_magnussen,15,1:25.552
2024,13,18,ricciardo,16,1:25.803
2024,13,18,ocon,17,1:26.071
2024,13,18,bottas,18,1:25.976
2024,13,18,sargeant,19,1:26.038
2024,13,18,zhou,20,1:26.003
2024,13,19,max_verstappen,1,1:24.523
2024,13,19,leclerc,2,1:24.625
2024,13,19,sainz,3,1:24.773
2024,13,19,piastri,4,1:42.479
2024,13,19,norris,5,1:23.779
2024,13,19,hamilton,6,1:23.201
2024,13,19,tsunoda,7,1:25.376
2024,13,19,russell,8,1:24.874
2024,13,19,perez,9,1:24.890
2024,13,19,gasly,10,1:25.612
2024,13,19,hulkenberg,11,1:25.533
2024,13,19,alonso,12,1:25.083
2024,13,19,stroll,13,1:25.119
2024,13,19,albon,14,1:25.651
2024,13,19,kevin_magnussen,15,1:25.677
2024,13,19,ricciardo,16,1:25.634
2024,13,19,bottas,17,1:24.819
2024,13,19,ocon,18,1:26.820
2024,13,19,sargeant,19,1:25.671
2024,13,19,zhou,20,1:26.226
2024,13,20,max_verstappen,1,1:24.501
2024,13,20,leclerc,2,1:24.513
2024,13,20,sainz,3,1:24.787
2024,13,20,piastri,4,1:23.603
2024,13,20,norris,5,1:23.455
2024,13,20,hamilton,6,1:23.332
2024,13,20,tsunoda,7,1:25.258
2024,13,20,russell,8,1:24.748
2024,13,20,perez,9,1:24.827
2024,13,20,gasly,10,1:25.468
2024,13,20,hulkenberg,11,1:25.279
2024,13,20,alonso,12,1:24.807
2024,13,20,stroll,13,1:24.747
2024,13,20,albon,14,1:25.197
2024,13,20,kevin_magnussen,15,1:25.524
2024,13,20,ricciardo,16,1:25.467
2024,13,20,bottas,17,1:24.916
2024,13,20,ocon,18,1:25.239
2024,13,20,sargeant,19,1:25.613
2024,13,20,zhou,20,1:25.924
2024,13,21,max_verstappen,1,1:27.027
2024,13,21,leclerc,2,1:24.531
2024,13,21,piastri,3,1:23.474
2024,13,21,sainz,4,1:27.324
2024,13,21,norris,5,1:23.663
2024,13,21,hamilton,6,1:23.470
2024,13,21,tsunoda,7,1:25.469
2024,13,21,russell,8,1:25.188
2024,13,21,perez,9,1:25.042
2024,13,21,gasly,10,1:26.002
2024,13,21,hulkenberg,11,1:25.309
2024,13,21,alonso,12,1:25.217
2024,13,21,stroll,13,1:25.063
2024,13,21,albon,14,1:25.390
2024,13,21,kevin_magnussen,15,1:25.617
2024,13,21,ricciardo,16,1:25.573
2024,13,21,bottas,17,1:25.457
2024,13,21,ocon,18,1:25.664
2024,13,21,sargeant,19,1:25.661
2024,13,21,zhou,20,1:25.908
2024,13,22,leclerc,1,1:24.471
2024,13,22,piastri,2,1:23.267
2024,13,22,norris,3,1:23.514
2024,13,22,hamilton,4,1:23.180
2024,13,22,max_verstappen,5,1:41.788
2024,13,22,tsunoda,6,1:25.546
2024,13,22,russell,7,1:24.999
2024,13,22,perez,8,1:25.118
2024,13,22,sainz,9,1:42.164
2024,13,22,gasly,10,1:25.574
2024,13,22,hulkenberg,11,1:25.417
2024,13,22,alonso,12,1:25.159
2024,13,22,stroll,13,1:24.807
2024,13,22,albon,14,1:25.124
2024,13,22,kevin_magnussen,15,1:25.347
2024,13,22,ricciardo,16,1:25.400
2024,13,22,bottas,17,1:25.587
2024,13,22,ocon,18,1:25.475
2024,13,22,sargeant,19,1:25.628
2024,13,22,zhou,20,1:25.392
2024,13,23,leclerc,1,1:26.918
2024,13,23,piastri,2,1:23.102
2024,13,23,norris,3,1:23.419
2024,13,23,hamilton,4,1:23.622
2024,13,23,max_verstappen,5,1:22.769
2024,13,23,tsunoda,6,1:25.260
2024,13,23,russell,7,1:24.854
2024,13,23,perez,8,1:25.187
2024,13,23,sainz,9,1:24.004
2024,13,23,gasly,10,1:25.692
2024,13,23,hulkenberg,11,1:25.693
2024,13,23,alonso,12,1:25.898
2024,13,23,stroll,13,1:25.801
2024,13,23,albon,14,1:25.347
2024,13,23,kevin_magnussen,15,1:25.654
2024,13,23,ricciardo,16,1:25.664
2024,13,23,bottas,17,1:25.409
2024,13,23,ocon,18,1:25.521
2024,13,23,sargeant,19,1:25.469
2024,13,23,zhou,20,1:25.750
2024,13,24,piastri,1,1:23.095
2024,13,24,norris,2,1:23.354
2024,13,24,hamilton,3,1:23.698
2024,13,24,max_verstappen,4,1:22.791
2024,13,24,leclerc,5,1:42.028
2024,13,24,tsunoda,6,1:26.283
2024,13,24,russell,7,1:25.414
2024,13,24,sainz,8,1:23.713
2024,13,24,perez,9,1:26.520
2024,13,24,gasly,10,1:25.974
2024,13,24,hulkenberg,11,1:25.819
2024,13,24,alonso,12,1:25.935
2024,13,24,stroll,13,1:25.558
2024,13,24,albon,14,1:25.586
2024,13,24,kevin_magnussen,15,1:25.540
2024,13,24,ricciardo,16,1:25.611
2024,13,24,bottas,17,1:25.655
2024,13,24,ocon,18,1:25.588
2024,13,24,sargeant,19,1:25.519
2024,13,24,zhou,20,1:25.792
2024,13,25,piastri,1,1:22.962
2024,13,25,norris,2,1:23.064
2024,13,25,hamilton,3,1:23.145
2024,13,25,max_verstappen,4,1:22.782
2024,13,25,leclerc,5,1:23.071
2024,13,25,tsunoda,6,1:25.654
2024,13,25,sainz,7,1:24.612
2024,13,25,russell,8,1:26.712
2024,13,25,perez,9,1:25.370
2024,13,25,gasly,10,1:25.949
2024,13,25,hulkenberg,11,1:25.639
2024,13,25,alonso,12,1:25.379
2024,13,25,stroll,13,1:25.743
2024,13,25,albon,14,1:25.538
2024,13,25,kevin_magnussen,15,1:25.413
2024,13,25,ricciardo,16,1:25.247
2024,13,25,bottas,17,1:25.569
2024,13,25,ocon,18,1:25.529
2024,13,25,sargeant,19,1:25.535
2024,13,25,zhou,20,1:25.524
2024,13,26,piastri,1,1:22.654
2024,13,26,norris,2,1:23.013
2024,13,26,hamilton,3,1:23.334
2024,13,26,max_verstappen,4,1:22.716
2024,13,26,leclerc,5,1:23.296
2024,13,26,sainz,6,1:23.925
2024,13,26,tsunoda,7,1:26.937
2024,13,26,russell,8,1:25.773
2024,13,26,perez,9,1:25.680
2024,13,26,gasly,10,1:25.873
2024,13,26,hulkenberg,11,1:25.994
2024,13,26,alonso,12,1:25.889
2024,13,26,stroll,13,1:25.992
2024,13,26,albon,14,1:25.840
2024,13,26,kevin_magnussen,15,1:25.776
2024,13,26,ricciardo,16,1:25.689
2024,13,26,bottas,17,1:25.639
2024,13,26,ocon,18,1:25.458
2024,13,26,sargeant,19,1:25.306
2024,13,26,zhou,20,1:25.483
2024,13,27,piastri,1,1:22.747
2024,13,27,norris,2,1:22.872
2024,13,27,hamilton,3,1:23.481
2024,13,27,max_verstappen,4,1:22.655
2024,13,27,leclerc,5,1:22.892
2024,13,27,sainz,6,1:23.226
2024,13,27,tsunoda,7,1:25.762
2024,13,27,russell,8,1:25.647
2024,13,27,perez,9,1:25.554
2024,13,27,gasly,10,1:26.206
2024,13,27,alonso,11,1:24.703
2024,13,27,hulkenberg,12,1:27.222
2024,13,27,stroll,13,1:26.225
2024,13,27,albon,14,1:25.857
2024,13,27,kevin_magnussen,15,1:25.721
2024,13,27,ricciardo,16,1:25.931
2024,13,27,bottas,17,1:25.775
2024,13,27,ocon,18,1:25.665
2024,13,27,sargeant,19,1:25.503
2024,13,27,zhou,20,1:25.396
2024,13,28,piastri,1,1:22.790
2024,13,28,norris,2,1:22.861
2024,13,28,hamilton,3,1:23.306
2024,13,28,max_verstappen,4,1:22.763
2024,13,28,leclerc,5,1:22.359
2024,13,28,sainz,6,1:22.908
2024,13,28,tsunoda,7,1:25.787
2024,13,28,russell,8,1:25.819
2024,13,28,perez,9,1:28.128
2024,13,28,alonso,10,1:26.242
2024,13,28,stroll,11,1:24.903
2024,13,28,gasly,12,1:28.972
2024,13,28,hulkenberg,13,1:27.011
2024,13,28,albon,14,1:26.009
2024,13,28,kevin_magnussen,15,1:26.022
2024,13,28,bottas,16,1:25.720
2024,13,28,ricciardo,17,1:28.132
2024,13,28,ocon,18,1:25.795
2024,13,28,sargeant,19,1:25.400
2024,13,28,zhou,20,1:25.696
2024,13,29,piastri,1,1:22.704
2024,13,29,norris,2,1:22.820
2024,13,29,hamilton,3,1:23.342
2024,13,29,max_verstappen,4,1:22.807
2024,13,29,leclerc,5,1:22.182
2024,13,29,sainz,6,1:22.918
2024,13,29,russell,7,1:25.977
2024,13,29,tsunoda,8,1:28.185
2024,13,29,alonso,9,1:23.792
2024,13,29,stroll,10,1:24.409
2024,13,29,hulkenberg,11,1:27.890
2024,13,29,kevin_magnussen,12,1:25.615
2024,13,29,bottas,13,1:25.096
2024,13,29,perez,14,1:42.686
2024,13,29,albon,15,1:27.968
2024,13,29,ocon,16,1:25.994
2024,13,29,sargeant,17,1:25.926
2024,13,29,zhou,18,1:25.689
2024,13,29,gasly,19,1:41.671
2024,13,29,ricciardo,20,1:39.927
2024,13,30,piastri,1,1:23.041
2024,13,30,norris,2,1:23.323
2024,13,30,hamilton,3,1:23.485
2024,13,30,max_verstappen,4,1:23.150
2024,13,30,leclerc,5,1:22.700
2024,13,30,sainz,6,1:23.017
2024,13,30,russell,7,1:24.762
2024,13,30,alonso,8,1:24.341
2024,13,30,stroll,9,1:24.176
2024,13,30,tsunoda,10,1:41.656
2024,13,30,kevin_magnussen,11,1:25.859
2024,13,30,perez,12,1:25.518
2024,13,30,bottas,13,1:26.551
2024,13,30,sargeant,14,1:25.921
2024,13,30,ocon,15,1:28.594
2024,13,30,zhou,16,1:25.667
2024,13,30,gasly,17,1:23.446
2024,13,30,ricciardo,18,1:22.640
2024,13,30,hulkenberg,19,1:42.766
2024,13,30,albon,20,1:43.736
2024,13,31,piastri,1,1:23.172
2024,13,31,norris,2,1:23.247
2024,13,31,hamilton,3,1:23.585
2024,13,31,max_verstappen,4,1:23.416
2024,13,31,leclerc,5,1:22.776
2024,13,31,sainz,6,1:22.930
2024,13,31,russell,7,1:25.077
2024,13,31,alonso,8,1:24.322
2024,13,31,stroll,9,1:24.439
2024,13,31,tsunoda,10,1:23.848
2024,13,31,perez,11,1:22.613
2024,13,31,kevin_magnussen,12,1:26.219
2024,13,31,bottas,13,1:25.593
2024,13,31,sargeant,14,1:25.494
2024,13,31,zhou,15,1:25.594
2024,13,31,gasly,16,1:23.340
2024,13,31,ricciardo,17,1:23.098
2024,13,31,hulkenberg,18,1:23.925
2024,13,31,albon,19,1:23.930
2024,13,31,ocon,20,1:41.704
2024,13,32,piastri,1,1:23.397
2024,13,32,norris,2,1:23.456
2024,13,32,hamilton,3,1:23.532
2024,13,32,max_verstappen,4,1:23.134
2024,13,32,leclerc,5,1:22.795
2024,13,32,sainz,6,1:23.048
2024,13,32,russell,7,1:25.407
2024,13,32,alonso,8,1:24.056
2024,13,32,stroll,9,1:24.233
2024,13,32,tsunoda,10,1:23.745
2024,13,32,perez,11,1:22.822
2024,13,32,kevin_magnussen,12,1:25.570
2024,13,32,bottas,13,1:25.438
2024,13,32,sargeant,14,1:25.437
2024,13,32,gasly,15,1:23.484
2024,13,32,zhou,16,1:26.575
2024,13,32,ricciardo,17,1:23.611
2024,13,32,hulkenberg,18,1:23.765
2024,13,32,albon,19,1:24.035
2024,13,32,ocon,20,1:24.938
2024,13,33,piastri,1,1:25.863
2024,13,33,norris,2,1:23.992
2024,13,33,hamilton,3,1:24.117
2024,13,33,max_verstappen,4,1:23.585
2024,13,33,leclerc,5,1:23.066
2024,13,33,sainz,6,1:23.269
2024,13,33,russell,7,1:28.191
2024,13,33,alonso,8,1:24.402
2024,13,33,stroll,9,1:24.743
2024,13,33,perez,10,1:22.536
2024,13,33,tsunoda,11,1:25.200
2024,13,33,kevin_magnussen,12,1:25.419
2024,13,33,bottas,13,1:25.546
2024,13,33,sargeant,14,1:28.010
2024,13,33,gasly,15,1:27.151
2024,13,33,zhou,16,1:26.843
2024,13,33,ricciardo,17,1:25.787
2024,13,33,hulkenberg,18,1:24.096
2024,13,33,albon,19,1:24.029
2024,13,33,ocon,20,1:27.017
2024,13,34,piastri,1,1:24.729
2024,13,34,norris,2,1:24.154
2024,13,34,hamilton,3,1:24.355
2024,13,34,max_verstappen,4,1:24.275
2024,13,34,leclerc,5,1:23.207
2024,13,34,sainz,6,1:23.489
2024,13,34,alonso,7,1:24.709
2024,13,34,stroll,8,1:24.849
2024,13,34,perez,9,1:22.938
2024,13,34,tsunoda,10,1:24.094
2024,13,34,russell,11,1:40.210
2024,13,34,bottas,12,1:25.610
2024,13,34,kevin_magnussen,13,1:28.105
2024,13,34,ricciardo,14,1:23.826
2024,13,34,zhou,15,1:27.856
2024,13,34,hulkenberg,16,1:26.129
2024,13,34,albon,17,1:24.261
2024,13,34,ocon,18,1:24.527
2024,13,34,sargeant,19,1:41.910
2024,13,35,piastri,1,1:24.557
2024,13,35,norris,2,1:24.200
2024,13,35,hamilton,3,1:25.120
2024,13,35,max_verstappen,4,1:25.757
2024,13,35,leclerc,5,1:23.845
2024,13,35,sainz,6,1:23.769
2024,13,35,alonso,7,1:24.710
2024,13,35,stroll,8,1:24.497
2024,13,35,perez,9,1:24.416
2024,13,35,tsunoda,10,1:24.079
2024,13,35,russell,11,1:22.516
2024,13,35,bottas,12,1:23.887
2024,13,35,ricciardo,13,1:23.656
2024,13,35,hulkenberg,14,1:23.794
2024,13,35,albon,15,1:24.765
2024,13,35,zhou,16,1:28.287
2024,13,35,kevin_magnussen,17,1:43.404
2024,13,35,ocon,18,1:25.276
2024,13,35,sargeant,19,1:25.047
2024,13,36,piastri,1,1:24.193
2024,13,36,norris,2,1:24.096
2024,13,36,hamilton,3,1:24.527
2024,13,36,max_verstappen,4,1:24.080
2024,13,36,leclerc,5,1:24.123
2024,13,36,sainz,6,1:23.779
2024,13,36,alonso,7,1:24.698
2024,13,36,perez,8,1:22.922
2024,13,36,stroll,9,1:25.800
2024,13,36,tsunoda,10,1:24.670
2024,13,36,russell,11,1:22.852
2024,13,36,bottas,12,1:24.677
2024,13,36,ricciardo,13,1:23.643
2024,13,36,hulkenberg,14,1:24.046
2024,13,36,albon,15,1:24.432
2024,13,36,zhou,16,1:29.150
2024,13,36,kevin_magnussen,17,1:24.037
2024,13,36,ocon,18,1:24.109
2024,13,36,sargeant,19,1:24.315
2024,13,37,piastri,1,1:24.384
2024,13,37,norris,2,1:24.254
2024,13,37,hamilton,3,1:24.655
2024,13,37,max_verstappen,4,1:24.491
2024,13,37,leclerc,5,1:24.077
2024,13,37,sainz,6,1:23.981
2024,13,37,perez,7,1:24.500
2024,13,37,alonso,8,1:27.324
2024,13,37,stroll,9,1:24.940
2024,13,37,russell,10,1:22.830
2024,13,37,tsunoda,11,1:25.245
2024,13,37,bottas,12,1:24.825
2024,13,37,ricciardo,13,1:23.689
2024,13,37,hulkenberg,14,1:24.020
2024,13,37,albon,15,1:24.292
2024,13,37,kevin_magnussen,16,1:24.116
2024,13,37,ocon,17,1:24.181
2024,13,37,sargeant,18,1:24.238
2024,13,37,zhou,19,1:43.928
2024,13,38,piastri,1,1:24.171
2024,13,38,norris,2,1:24.154
2024,13,38,hamilton,3,1:25.372
2024,13,38,max_verstappen,4,1:25.536
2024,13,38,leclerc,5,1:24.912
2024,13,38,sainz,6,1:23.695
2024,13,38,perez,7,1:22.197
2024,13,38,russell,8,1:22.814
2024,13,38,stroll,9,1:25.623
2024,13,38,tsunoda,10,1:24.513
2024,13,38,bottas,11,1:24.954
2024,13,38,ricciardo,12,1:24.005
2024,13,38,alonso,13,1:40.829
2024,13,38,hulkenberg,14,1:24.033
2024,13,38,albon,15,1:24.148
2024,13,38,kevin_magnussen,16,1:24.186
2024,13,38,ocon,17,1:24.224
2024,13,38,sargeant,18,1:24.221
2024,13,38,zhou,19,1:23.487
2024,13,39,piastri,1,1:24.240
2024,13,39,norris,2,1:24.186
2024,13,39,hamilton,3,1:24.801
2024,13,39,max_verstappen,4,1:24.675
2024,13,39,leclerc,5,1:24.452
2024,13,39,sainz,6,1:23.557
2024,13,39,perez,7,1:22.752
2024,13,39,russell,8,1:22.275
2024,13,39,stroll,9,1:24.328
2024,13,39,tsunoda,10,1:24.631
2024,13,39,bottas,11,1:25.136
2024,13,39,alonso,12,1:23.576
2024,13,39,ricciardo,13,1:25.353
2024,13,39,hulkenberg,14,1:24.212
2024,13,39,albon,15,1:24.249
2024,13,39,kevin_magnussen,16,1:24.179
2024,13,39,ocon,17,1:24.426
2024,13,39,sargeant,18,1:24.497
2024,13,39,zhou,19,1:24.258
2024,13,40,piastri,1,1:23.760
2024,13,40,norris,2,1:24.080
2024,13,40,max_verstappen,3,1:25.005
2024,13,40,hamilton,4,1:27.733
2024,13,40,leclerc,5,1:27.274
2024,13,40,sainz,6,1:24.070
2024,13,40,perez,7,1:22.577
2024,13,40,russell,8,1:22.211
2024,13,40,stroll,9,1:24.379
2024,13,40,tsunoda,10,1:24.271
2024,13,40,bottas,11,1:24.973
2024,13,40,alonso,12,1:23.791
2024,13,40,ricciardo,13,1:24.046
2024,13,40,hulkenberg,14,1:24.307
2024,13,40,albon,15,1:24.285
2024,13,40,kevin_magnussen,16,1:24.131
2024,13,40,ocon,17,1:24.220
2024,13,40,sargeant,18,1:24.323
2024,13,40,zhou,19,1:24.367
2024,13,41,piastri,1,1:23.950
2024,13,41,norris,2,1:24.189
2024,13,41,max_verstappen,3,1:23.221
2024,13,41,sainz,4,1:23.876
2024,13,41,hamilton,5,1:41.018
2024,13,41,leclerc,6,1:40.816
2024,13,41,perez,7,1:22.905
2024,13,41,russell,8,1:22.610
2024,13,41,stroll,9,1:24.445
2024,13,41,tsunoda,10,1:24.412
2024,13,41,bottas,11,1:25.082
2024,13,41,alonso,12,1:23.903
2024,13,41,ricciardo,13,1:24.337
2024,13,41,hulkenberg,14,1:24.178
2024,13,41,albon,15,1:24.311
2024,13,41,kevin_magnussen,16,1:24.129
2024,13,41,ocon,17,1:24.244
2024,13,41,sargeant,18,1:24.279
2024,13,41,zhou,19,1:24.328
2024,13,42,piastri,1,1:24.071
2024,13,42,norris,2,1:24.001
2024,13,42,max_verstappen,3,1:23.392
2024,13,42,sainz,4,1:23.654
2024,13,42,hamilton,5,1:22.518
2024,13,42,leclerc,6,1:22.762
2024,13,42,perez,7,1:22.539
2024,13,42,russell,8,1:22.569
2024,13,42,stroll,9,1:24.463
2024,13,42,tsunoda,10,1:24.340
2024,13,42,alonso,11,1:23.460
2024,13,42,bottas,12,1:25.871
2024,13,42,ricciardo,13,1:24.481
2024,13,42,hulkenberg,14,1:24.037
2024,13,42,albon,15,1:24.048
2024,13,42,kevin_magnussen,16,1:23.930
2024,13,42,ocon,17,1:24.237
2024,13,42,sargeant,18,1:24.155
2024,13,42,zhou,19,1:23.699
2024,13,43,piastri,1,1:24.200
2024,13,43,norris,2,1:24.063
2024,13,43,max_verstappen,3,1:23.393
2024,13,43,sainz,4,1:23.874
2024,13,43,hamilton,5,1:23.074
2024,13,43,leclerc,6,1:22.967
2024,13,43,perez,7,1:22.731
2024,13,43,russell,8,1:22.908
2024,13,43,stroll,9,1:24.594
2024,13,43,tsunoda,10,1:24.583
2024,13,43,alonso,11,1:24.047
2024,13,43,bottas,12,1:25.395
2024,13,43,ricciardo,13,1:25.182
2024,13,43,hulkenberg,14,1:24.366
2024,13,43,albon,15,1:24.127
2024,13,43,kevin_magnussen,16,1:24.561
2024,13,43,ocon,17,1:24.451
2024,13,43,sargeant,18,1:24.359
2024,13,43,zhou,19,1:24.215
2024,13,44,piastri,1,1:24.033
2024,13,44,norris,2,1:24.430
2024,13,44,max_verstappen,3,1:23.717
2024,13,44,sainz,4,1:24.093
2024,13,44,hamilton,5,1:23.133
2024,13,44,leclerc,6,1:23.186
2024,13,44,perez,7,1:22.923
2024,13,44,russell,8,1:22.863
2024,13,44,stroll,9,1:24.749
2024,13,44,tsunoda,10,1:24.591
2024,13,44,alonso,11,1:24.076
2024,13,44,ricciardo,12,1:23.982
2024,13,44,bottas,13,1:26.967
2024,13,44,hulkenberg,14,1:24.676
2024,13,44,albon,15,1:24.795
2024,13,44,kevin_magnussen,16,1:24.420
2024,13,44,ocon,17,1:24.381
2024,13,44,sargeant,18,1:24.716
2024,13,44,zhou,19,1:24.212
2024,13,45,piastri,1,1:24.104
2024,13,45,norris,2,1:26.328
2024,13,45,max_verstappen,3,1:23.827
2024,13,45,sainz,4,1:24.116
2024,13,45,hamilton,5,1:22.969
2024,13,45,leclerc,6,1:23.042
2024,13,45,perez,7,1:22.927
2024,13,45,russell,8,1:22.880
2024,13,45,tsunoda,9,1:24.575
2024,13,45,stroll,10,1:27.098
2024,13,45,alonso,11,1:23.627
2024,13,45,ricciardo,12,1:23.966
2024,13,45,hulkenberg,13,1:26.055
2024,13,45,albon,14,1:24.787
2024,13,45,bottas,15,1:28.675
2024,13,45,kevin_magnussen,16,1:24.013
2024,13,45,ocon,17,1:24.180
2024,13,45,sargeant,18,1:24.394
2024,13,45,zhou,19,1:25.811
2024,13,46,piastri,1,1:24.211
2024,13,46,max_verstappen,2,1:24.003
2024,13,46,sainz,3,1:24.078
2024,13,46,norris,4,1:38.951
2024,13,46,hamilton,5,1:22.937
2024,13,46,leclerc,6,1:22.923
2024,13,46,perez,7,1:23.579
2024,13,46,russell,8,1:23.344
2024,13,46,tsunoda,9,1:24.108
2024,13,46,alonso,10,1:23.766
2024,13,46,ricciardo,11,1:23.838
2024,13,46,hulkenberg,12,1:23.614
2024,13,46,albon,13,1:24.412
2024,13,46,stroll,14,1:42.054
2024,13,46,kevin_magnussen,15,1:23.991
2024,13,46,ocon,16,1:24.179
2024,13,46,sargeant,17,1:24.462
2024,13,46,bottas,18,1:42.313
2024,13,46,zhou,19,1:24.074
2024,13,47,piastri,1,1:26.252
2024,13,47,max_verstappen,2,1:24.228
2024,13,47,norris,3,1:23.290
2024,13,47,sainz,4,1:27.215
2024,13,47,hamilton,5,1:23.097
2024,13,47,leclerc,6,1:23.379
2024,13,47,russell,7,1:23.102
2024,13,47,perez,8,1:25.878
2024,13,47,tsunoda,9,1:24.103
2024,13,47,alonso,10,1:23.730
2024,13,47,ricciardo,11,1:23.904
2024,13,47,hulkenberg,12,1:24.394
2024,13,47,stroll,13,1:22.836
2024,13,47,albon,14,1:25.058
2024,13,47,kevin_magnussen,15,1:23.844
2024,13,47,ocon,16,1:24.238
2024,13,47,sargeant,17,1:24.274
2024,13,47,bottas,18,1:23.218
2024,13,47,zhou,19,1:28.073
2024,13,48,max_verstappen,1,1:24.253
2024,13,48,norris,2,1:21.954
2024,13,48,piastri,3,1:41.384
2024,13,48,hamilton,4,1:23.090
2024,13,48,leclerc,5,1:23.051
2024,13,48,sainz,6,1:40.364
2024,13,48,russell,7,1:23.018
2024,13,48,perez,8,1:39.508
2024,13,48,tsunoda,9,1:24.695
2024,13,48,alonso,10,1:23.881
2024,13,48,ricciardo,11,1:24.010
2024,13,48,stroll,12,1:22.338
2024,13,48,hulkenberg,13,1:25.420
2024,13,48,albon,14,1:24.674
2024,13,48,kevin_magnussen,15,1:23.791
2024,13,48,ocon,16,1:24.104
2024,13,48,sargeant,17,1:24.261
2024,13,48,bottas,18,1:24.845
2024,13,48,zhou,19,1:23.851
2024,13,49,max_verstappen,1,1:26.468
2024,13,49,norris,2,1:22.109
2024,13,49,piastri,3,1:22.390
2024,13,49,hamilton,4,1:22.906
2024,13,49,leclerc,5,1:22.674
2024,13,49,sainz,6,1:22.097
2024,13,49,russell,7,1:22.691
2024,13,49,perez,8,1:21.096
2024,13,49,tsunoda,9,1:24.101
2024,13,49,alonso,10,1:23.630
2024,13,49,ricciardo,11,1:23.645
2024,13,49,stroll,12,1:22.778
2024,13,49,hulkenberg,13,1:24.112
2024,13,49,albon,14,1:24.357
2024,13,49,kevin_magnussen,15,1:23.641
2024,13,49,ocon,16,1:24.157
2024,13,49,sargeant,17,1:24.170
2024,13,49,bottas,18,1:25.509
2024,13,49,zhou,19,1:23.865
2024,13,50,norris,1,1:21.712
2024,13,50,piastri,2,1:21.863
2024,13,50,hamilton,3,1:22.670
2024,13,50,leclerc,4,1:22.726
2024,13,50,max_verstappen,5,1:39.290
2024,13,50,sainz,6,1:21.557
2024,13,50,russell,7,1:22.605
2024,13,50,perez,8,1:21.299
2024,13,50,tsunoda,9,1:23.996
2024,13,50,alonso,10,1:23.483
2024,13,50,ricciardo,11,1:23.549
2024,13,50,stroll,12,1:22.628
2024,13,50,hulkenberg,13,1:23.851
2024,13,50,albon,14,1:24.307
2024,13,50,kevin_magnussen,15,1:23.553
2024,13,50,ocon,16,1:24.109
2024,13,50,sargeant,17,1:24.250
2024,13,50,bottas,18,1:23.411
2024,13,50,zhou,19,1:25.962
2024,13,51,norris,1,1:21.976
2024,13,51,piastri,2,1:21.716
2024,13,51,hamilton,3,1:22.991
2024,13,51,leclerc,4,1:22.910
2024,13,51,max_verstappen,5,1:20.908
2024,13,51,sainz,6,1:21.870
2024,13,51,russell,7,1:22.711
2024,13,51,perez,8,1:21.603
